train_loss,epoch,step,val_loss
0.14637337625026703,19,7499,
0.12320026010274887,19,7549,
0.12182796746492386,19,7599,
,19,7619,2.9657299518585205
0.10673194378614426,20,7649,
0.13710492849349976,20,7699,
0.10095147788524628,20,7749,
0.10188663750886917,20,7799,
0.101588174700737,20,7849,
0.12360897660255432,20,7899,
0.12684889137744904,20,7949,
0.1405777484178543,20,7999,
,20,8000,2.9798190593719482
0.0914318636059761,21,8049,
0.13191494345664978,21,8099,
0.10646048188209534,21,8149,
0.10648103803396225,21,8199,
0.11735056340694427,21,8249,
0.12622559070587158,21,8299,
0.1314861923456192,21,8349,
,21,8381,2.9984960556030273
0.10902060568332672,22,8399,
0.09820417314767838,22,8449,
0.10634320229291916,22,8499,
0.11167632043361664,22,8549,
0.10450420528650284,22,8599,
0.12038521468639374,22,8649,
0.11663637310266495,22,8699,
0.13387788832187653,22,8749,
,22,8762,3.007415294647217
0.12686531245708466,23,8799,
0.09086820483207703,23,8849,
0.08397388458251953,23,8899,
0.12065915763378143,23,8949,
0.07999943941831589,23,8999,
0.10850478708744049,23,9049,
0.11021845042705536,23,9099,
,23,9143,3.0092310905456543
0.10185780376195908,24,9149,
0.10626168549060822,24,9199,
0.10675770789384842,24,9249,
0.11295007914304733,24,9299,
0.08527009189128876,24,9349,
0.10511185973882675,24,9399,
0.09994301944971085,24,9449,
0.10114213824272156,24,9499,
,24,9524,3.0133585929870605
