train_loss,epoch,step,val_loss
0.0172223262488842,109,41649,
0.0111148152500391,109,41699,
0.017214639112353325,109,41749,
0.011226237751543522,109,41799,
0.007992598228156567,109,41849,
0.01922200433909893,109,41899,
,109,41909,3.907728910446167
0.007601413410156965,110,41949,
0.009657793678343296,110,41999,
0.01570192165672779,110,42049,
0.018118547275662422,110,42099,
0.0264173224568367,110,42149,
0.018727662041783333,110,42199,
0.01348947361111641,110,42249,
,110,42290,3.9420390129089355
0.018275514245033264,111,42299,
0.012028245255351067,111,42349,
0.01786789670586586,111,42399,
0.01936471462249756,111,42449,
0.009846914559602737,111,42499,
0.016181783750653267,111,42549,
0.012721995823085308,111,42599,
0.022878671064972878,111,42649,
,111,42671,3.92435359954834
0.010594142600893974,112,42699,
0.007059146650135517,112,42749,
0.009172417223453522,112,42799,
0.01173908170312643,112,42849,
0.009250885806977749,112,42899,
0.016117846593260765,112,42949,
0.0118580786511302,112,42999,
0.00991656631231308,112,43049,
,112,43052,3.931415319442749
0.015659846365451813,113,43099,
0.0068448493257164955,113,43149,
0.009952745400369167,113,43199,
0.010482021607458591,113,43249,
